ano,mes,data,plataforma,categoria,genero,titulo,reproducoes,tempo_medio_consumo,usuarios_ativos,assinaturas,avaliacao_media,receita_plataforma,horario_pico
2022,11,2022-11-01,Prime Video,Filme,Drama,Filme Solar,1863573,22.5,39342,58445,4.31,1007995.6,08:00
2022,11,2022-11-01,Disney+,Podcast,Comédia,Podcast Tech,1237375,77.0,17612,77848,2.72,4062069.11,12:00
2022,11,2022-11-01,Disney+,Filme,Ação,Podcast Tech,504504,42.0,352662,56114,4.33,617665.2,08:00
2022,11,2022-11-01,Prime Video,Filme,Ação,Filme Solar,156116,65.7,30375,61483,4.8,2161172.94,08:00
2022,11,2022-11-01,YouTube Music,Filme,Ação,Podcast Tech,747049,45.1,337814,129925,2.08,1539666.02,08:00
2022,11,2022-11-01,Netflix,Música,Tecnologia,Podcast Tech,337072,17.8,93784,27581,3.03,3306734.6,12:00
2022,11,2022-11-01,Spotify,Podcast,Comédia,Série Mistério,572994,74.6,353840,92247,4.11,3566709.37,21:00
2022,11,2022-11-01,Prime Video,Podcast,Drama,Top Hits,995220,79.6,228830,137970,3.4,1984933.27,08:00
2022,11,2022-11-01,Netflix,Filme,Comédia,Filme Solar,93891,33.9,430195,43551,4.95,2637748.16,21:00
2022,11,2022-11-01,YouTube Music,Filme,Ação,Série Mistério,1701704,73.2,300452,55999,1.93,4465833.18,12:00
2022,11,2022-11-01,Prime Video,Podcast,Pop,Top Hits,142752,52.8,408384,64260,1.96,1533124.8,12:00
2022,11,2022-11-01,Spotify,Podcast,Comédia,Podcast Tech,1594604,29.9,311225,107798,2.24,171855.22,18:00
2022,11,2022-11-01,Prime Video,Filme,Comédia,Filme Solar,1150072,85.8,42634,147275,3.57,2888683.73,21:00
2022,11,2022-11-01,Disney+,Música,Pop,Podcast Tech,1556041,28.5,343214,161043,3.71,3598501.03,21:00
2022,11,2022-11-01,Spotify,Podcast,Pop,Podcast Tech,1747260,74.5,289616,59432,3.83,1097264.06,21:00
2022,11,2022-11-01,YouTube Music,Filme,Ação,Top Hits,729520,54.0,357992,157096,1.12,4222878.92,12:00
2022,11,2022-11-01,Prime Video,Música,Comédia,Filme Solar,518796,66.6,303362,143791,1.03,4785427.71,21:00
2022,11,2022-11-01,Spotify,Filme,Comédia,Filme Solar,853099,63.2,319490,4513,1.69,4534913.11,12:00
2022,12,2022-12-01,Prime Video,Filme,Pop,Podcast Tech,1396402,46.9,272806,105141,2.26,1587048.51,08:00
2022,12,2022-12-01,YouTube Music,Filme,Comédia,Série Mistério,1075120,84.0,420732,43194,3.84,1781328.64,12:00
2022,12,2022-12-01,Netflix,Filme,Drama,Podcast Tech,838722,8.3,398174,152315,1.17,586584.58,21:00
2022,12,2022-12-01,Disney+,Música,Comédia,Série Mistério,595836,18.8,24901,172885,4.99,4029424.64,08:00
2022,12,2022-12-01,Netflix,Podcast,Tecnologia,Top Hits,1714334,83.3,144769,24208,3.32,3811461.68,18:00
2022,12,2022-12-01,YouTube Music,Filme,Pop,Série Mistério,779685,66.1,357170,68236,4.85,1233891.84,12:00
2022,12,2022-12-01,Netflix,Filme,Pop,Top Hits,1628580,23.3,408195,118623,3.74,1545978.0,21:00
2022,12,2022-12-01,YouTube Music,Podcast,Comédia,Top Hits,1980407,15.8,474658,154120,4.5,1531911.84,08:00
2022,12,2022-12-01,YouTube Music,Podcast,Pop,Filme Solar,1389535,40.0,456574,6773,1.61,3187129.38,18:00
2022,12,2022-12-01,YouTube Music,Podcast,Ação,Podcast Tech,426026,29.8,433632,122471,3.47,222820.24,08:00
2022,12,2022-12-01,YouTube Music,Podcast,Ação,Podcast Tech,712916,57.3,448494,75074,2.01,4643888.34,08:00
2022,12,2022-12-01,Spotify,Filme,Ação,Podcast Tech,430392,62.9,304307,10779,2.77,4590850.09,08:00
2022,12,2022-12-01,Netflix,Música,Drama,Podcast Tech,1470923,36.9,453652,91306,1.05,4659113.6,08:00
2022,12,2022-12-01,Prime Video,Música,Drama,Top Hits,1589318,58.5,275477,66570,2.73,583229.46,21:00
2022,12,2022-12-01,Prime Video,Podcast,Pop,Série Mistério,53077,12.9,470140,65007,1.36,4321186.96,12:00
2022,12,2022-12-01,Netflix,Música,Comédia,Série Mistério,1506073,64.7,53034,169651,3.71,2062937.28,21:00
2022,12,2022-12-01,Netflix,Música,Drama,Podcast Tech,645546,78.4,136415,1854,1.41,4035732.51,12:00
2022,12,2022-12-01,Disney+,Série,Tecnologia,Podcast Tech,611045,53.4,301059,92713,1.08,4061218.79,08:00
2022,12,2022-12-01,Disney+,Série,Comédia,Podcast Tech,1906466,16.2,189142,117580,1.4,4371240.38,08:00
2022,12,2022-12-01,Prime Video,Série,Pop,Série Mistério,1834042,12.3,277248,91261,1.51,652520.82,12:00
2022,12,2022-12-01,Prime Video,Série,Tecnologia,Podcast Tech,1852230,47.2,440254,30431,4.37,2844515.99,18:00
2022,12,2022-12-01,Prime Video,Música,Drama,Podcast Tech,1196906,11.0,318625,79007,4.78,599485.17,08:00
2022,12,2022-12-01,Netflix,Filme,Ação,Filme Solar,1261308,30.1,490521,196392,1.59,307461.68,21:00
2022,12,2022-12-01,Netflix,Série,Tecnologia,Top Hits,504394,72.3,294821,13921,4.9,3436738.35,18:00
2022,12,2022-12-01,Disney+,Filme,Tecnologia,Série Mistério,1998531,71.7,375949,146903,3.29,4386896.56,08:00
2022,12,2022-12-01,Prime Video,Música,Ação,Filme Solar,1881431,14.6,308847,114905,3.73,3042809.6,18:00
2022,12,2022-12-01,Prime Video,Podcast,Pop,Podcast Tech,1059302,77.5,464141,144864,1.94,3081216.34,08:00
2022,12,2022-12-01,Disney+,Filme,Tecnologia,Filme Solar,835746,37.7,362840,83326,2.11,1473049.97,12:00
2022,12,2022-12-01,Netflix,Filme,Tecnologia,Top Hits,1987199,89.7,270435,165994,2.93,3358064.86,21:00
2022,12,2022-12-01,Prime Video,Podcast,Pop,Top Hits,1078551,66.3,270457,197390,1.15,4000921.14,18:00
2022,12,2022-12-01,Disney+,Podcast,Comédia,Top Hits,1176599,39.6,69808,182226,4.42,2619099.99,18:00
2022,12,2022-12-01,Spotify,Filme,Comédia,Top Hits,1392930,61.4,373074,141459,1.85,2062045.17,12:00
2022,12,2022-12-01,Disney+,Série,Pop,Podcast Tech,1109916,33.1,414735,146516,4.45,1083057.9,12:00
2022,12,2022-12-01,Spotify,Série,Pop,Top Hits,1055185,26.7,107437,175804,4.38,2858332.32,18:00
2022,12,2022-12-01,Netflix,Podcast,Drama,Top Hits,1016669,16.9,418234,134262,2.13,3895706.84,21:00
2022,12,2022-12-01,Spotify,Música,Pop,Série Mistério,215467,83.6,95933,166281,1.08,3446919.44,08:00
2022,12,2022-12-01,Netflix,Série,Comédia,Top Hits,680445,16.5,398395,142590,3.0,3717886.35,21:00
2023,1,2023-01-01,Netflix,Filme,Ação,Série Mistério,1741155,76.3,278026,76629,2.84,2845542.27,12:00
2023,1,2023-01-01,Netflix,Podcast,Ação,Filme Solar,477366,64.2,41214,91070,4.44,4360729.97,18:00
2023,1,2023-01-01,Spotify,Série,Comédia,Série Mistério,890233,87.4,454712,30586,4.41,1504748.92,18:00
2023,1,2023-01-01,YouTube Music,Música,Drama,Série Mistério,1961695,37.7,478463,23748,1.21,928308.31,21:00
2023,1,2023-01-01,Disney+,Filme,Comédia,Podcast Tech,1252879,37.7,369119,44461,2.34,1040816.87,08:00
2023,1,2023-01-01,Netflix,Podcast,Comédia,Série Mistério,805159,61.8,330569,53096,2.39,1320045.42,08:00
2023,1,2023-01-01,YouTube Music,Música,Tecnologia,Série Mistério,887216,10.1,494548,138724,1.45,4109811.99,12:00
2023,1,2023-01-01,Netflix,Filme,Drama,Filme Solar,1946564,89.2,75384,5697,4.75,4968500.97,12:00
2023,1,2023-01-01,Disney+,Filme,Drama,Filme Solar,303108,73.2,190191,149496,3.23,4240857.51,18:00
2023,1,2023-01-01,Spotify,Música,Pop,Top Hits,254745,29.3,187675,105966,4.8,2458981.91,12:00
2023,1,2023-01-01,Prime Video,Música,Ação,Top Hits,537905,28.6,454784,143296,4.22,3636031.04,12:00
2023,1,2023-01-01,Netflix,Filme,Tecnologia,Filme Solar,460293,31.7,413910,106417,4.19,3084437.32,12:00
2023,1,2023-01-01,Spotify,Música,Drama,Podcast Tech,1908022,58.6,174776,145502,2.13,4672346.06,21:00
2023,1,2023-01-01,YouTube Music,Podcast,Tecnologia,Série Mistério,446832,81.4,213093,20585,4.14,3737069.18,08:00
2023,1,2023-01-01,Spotify,Série,Comédia,Filme Solar,910556,29.1,345936,57752,1.54,3657091.85,08:00
2023,1,2023-01-01,Spotify,Série,Drama,Top Hits,1538950,27.7,179787,86195,3.03,946794.33,12:00
2023,1,2023-01-01,YouTube Music,Série,Pop,Top Hits,1499714,50.1,326285,153429,4.07,616532.94,18:00
2023,1,2023-01-01,Disney+,Música,Drama,Série Mistério,844828,46.7,15852,169613,3.99,1164913.7,21:00
2023,1,2023-01-01,Disney+,Podcast,Tecnologia,Podcast Tech,1826361,49.0,363814,42720,2.3,4784816.66,08:00
2023,1,2023-01-01,YouTube Music,Podcast,Pop,Top Hits,450059,26.1,323543,18074,4.26,1485782.67,18:00
2023,1,2023-01-01,Netflix,Filme,Ação,Podcast Tech,451140,37.5,461684,95607,1.55,1560348.78,08:00
2023,1,2023-01-01,YouTube Music,Série,Tecnologia,Top Hits,1339481,71.2,377974,126971,3.37,3436582.99,08:00
2023,1,2023-01-01,YouTube Music,Música,Comédia,Filme Solar,20522,14.3,259487,157829,2.91,2128494.83,08:00
2023,1,2023-01-01,YouTube Music,Série,Drama,Série Mistério,1936920,40.4,497312,37774,1.04,91562.14,12:00
2023,1,2023-01-01,Disney+,Filme,Drama,Podcast Tech,1361794,61.4,91761,49697,2.88,408750.37,08:00
2023,1,2023-01-01,Disney+,Série,Drama,Podcast Tech,1007459,28.8,372731,165101,2.78,1920343.5,18:00
2023,1,2023-01-01,Netflix,Série,Pop,Podcast Tech,1986703,82.3,35526,15973,2.16,4464978.99,08:00
2023,1,2023-01-01,YouTube Music,Série,Ação,Top Hits,1578187,13.7,166611,15770,2.43,735027.61,08:00
2023,1,2023-01-01,Disney+,Podcast,Pop,Podcast Tech,1446686,65.3,258407,122850,3.31,4555418.99,12:00
2023,1,2023-01-01,Spotify,Série,Comédia,Série Mistério,289182,10.2,147556,63503,4.05,2903747.26,21:00
2023,1,2023-01-01,Netflix,Música,Drama,Série Mistério,978764,17.7,217818,185799,4.28,706709.72,12:00
2023,1,2023-01-01,Spotify,Filme,Comédia,Podcast Tech,1356446,43.2,124967,180569,4.11,722819.52,18:00
2023,1,2023-01-01,Prime Video,Podcast,Comédia,Podcast Tech,714468,67.3,142417,71659,3.2,3656858.74,08:00
2023,1,2023-01-01,Disney+,Série,Comédia,Top Hits,601105,38.4,420981,14407,2.81,2248570.18,21:00
2023,1,2023-01-01,Netflix,Música,Tecnologia,Série Mistério,934155,75.4,300024,76875,1.41,499082.82,21:00
2023,1,2023-01-01,Netflix,Série,Tecnologia,Série Mistério,1051452,66.2,83397,176869,1.5,2106039.0,08:00
2023,1,2023-01-01,YouTube Music,Filme,Drama,Top Hits,742300,58.4,472504,36669,1.73,4117267.68,12:00
2023,2,2023-02-01,YouTube Music,Filme,Drama,Série Mistério,682667,84.7,69957,104931,4.41,3986744.43,12:00
2023,2,2023-02-01,Netflix,Música,Tecnologia,Série Mistério,433107,88.5,137777,10093,2.93,930203.86,08:00
2023,2,2023-02-01,Disney+,Podcast,Pop,Podcast Tech,372369,14.8,333276,3877,2.55,4899124.85,21:00
2023,2,2023-02-01,Disney+,Podcast,Tecnologia,Série Mistério,423610,80.3,169346,169632,4.16,1677054.67,18:00
2023,2,2023-02-01,Spotify,Música,Ação,Filme Solar,1532942,58.1,110064,4067,4.21,4281069.63,18:00
2023,2,2023-02-01,YouTube Music,Série,Tecnologia,Filme Solar,359040,31.8,4547,106687,1.62,383941.81,12:00
2023,2,2023-02-01,YouTube Music,Filme,Comédia,Podcast Tech,115844,87.3,2964,170314,1.96,151331.86,08:00
2023,2,2023-02-01,Prime Video,Filme,Pop,Série Mistério,170128,20.4,426519,130263,2.6,834323.99,08:00
2023,2,2023-02-01,Spotify,Filme,Pop,Podcast Tech,1118753,32.8,295269,99674,1.62,4798048.59,12:00
2023,2,2023-02-01,Spotify,Música,Pop,Podcast Tech,995129,67.2,364424,114497,3.39,1605557.58,21:00
2023,2,2023-02-01,Netflix,Filme,Comédia,Top Hits,1163354,78.7,401207,74909,3.99,278661.95,08:00
2023,2,2023-02-01,Spotify,Filme,Pop,Top Hits,505066,8.9,133263,105511,3.03,528115.91,18:00
2023,2,2023-02-01,Prime Video,Filme,Tecnologia,Filme Solar,54222,27.4,487276,31455,4.38,638258.42,12:00
2023,2,2023-02-01,Prime Video,Podcast,Pop,Podcast Tech,1554021,21.7,226330,168384,3.35,1226967.12,18:00
2023,2,2023-02-01,Prime Video,Podcast,Comédia,Filme Solar,1046838,59.9,272551,98270,2.48,2735506.87,21:00
2023,2,2023-02-01,Disney+,Podcast,Pop,Podcast Tech,108683,65.1,220445,171826,3.63,2739539.55,18:00
2023,2,2023-02-01,YouTube Music,Filme,Tecnologia,Podcast Tech,1827312,24.4,219325,149211,2.65,637615.67,18:00
2023,2,2023-02-01,Netflix,Música,Comédia,Filme Solar,841904,30.7,458334,60538,2.25,357421.66,12:00
2023,2,2023-02-01,Prime Video,Podcast,Tecnologia,Top Hits,407262,69.6,306939,121768,3.8,1716695.1,18:00
2023,2,2023-02-01,YouTube Music,Série,Drama,Podcast Tech,1223216,75.8,262850,25403,2.18,2636516.19,21:00
2023,2,2023-02-01,Netflix,Série,Drama,Top Hits,1236041,52.9,259509,180844,4.3,3297996.19,18:00
2023,2,2023-02-01,Prime Video,Música,Pop,Série Mistério,681454,82.6,341169,66558,2.81,172550.36,08:00
2023,2,2023-02-01,Netflix,Série,Pop,Top Hits,639302,14.3,406685,119125,2.49,2859098.22,18:00
2023,2,2023-02-01,Netflix,Série,Ação,Top Hits,1062070,58.6,65731,178846,3.48,2489857.72,21:00
2023,2,2023-02-01,Netflix,Música,Drama,Série Mistério,374599,29.8,247482,173201,3.53,3381005.8,08:00
2023,2,2023-02-01,Spotify,Série,Comédia,Série Mistério,934410,88.0,135153,152470,3.01,697203.26,08:00
2023,2,2023-02-01,YouTube Music,Filme,Ação,Top Hits,166750,11.0,260561,91915,2.53,3571798.52,21:00
2023,2,2023-02-01,Disney+,Série,Tecnologia,Top Hits,884221,12.1,6183,163273,2.86,373045.82,12:00
2023,2,2023-02-01,Netflix,Série,Ação,Top Hits,1090044,72.5,487560,113103,1.87,75708.98,12:00
2023,2,2023-02-01,YouTube Music,Música,Drama,Série Mistério,1162122,8.6,333865,182811,1.76,3758786.09,12:00
2023,2,2023-02-01,YouTube Music,Série,Drama,Série Mistério,607471,13.4,69234,65939,4.63,4460675.01,08:00
2023,2,2023-02-01,Prime Video,Podcast,Comédia,Filme Solar,211753,59.1,292773,23004,4.83,4146493.56,18:00
2023,2,2023-02-01,Spotify,Música,Ação,Top Hits,322521,38.8,380537,73990,2.64,2425719.75,12:00
2023,2,2023-02-01,Spotify,Podcast,Comédia,Top Hits,1844662,56.6,69532,170280,2.77,1064191.79,18:00
2023,2,2023-02-01,Disney+,Série,Drama,Top Hits,1335589,27.4,175632,35317,4.29,2645292.92,12:00
2023,2,2023-02-01,YouTube Music,Série,Tecnologia,Série Mistério,272566,69.8,206695,163152,3.94,1060577.43,21:00
2023,2,2023-02-01,YouTube Music,Série,Drama,Filme Solar,604809,66.1,274794,168812,4.58,3144874.9,08:00
2023,3,2023-03-01,Spotify,Podcast,Comédia,Filme Solar,1181666,59.9,38699,156053,4.68,4349448.92,12:00
2023,3,2023-03-01,YouTube Music,Podcast,Ação,Filme Solar,1155821,48.5,28636,57684,3.15,1511298.21,08:00
2023,3,2023-03-01,Spotify,Série,Ação,Série Mistério,1967262,66.8,88701,170639,4.65,873113.71,12:00
2023,3,2023-03-01,Netflix,Música,Drama,Filme Solar,428699,20.1,481791,80153,1.74,2991312.48,12:00
2023,3,2023-03-01,Spotify,Série,Drama,Filme Solar,1208668,64.9,152610,5364,4.5,310643.08,21:00
2023,3,2023-03-01,Prime Video,Série,Drama,Série Mistério,391719,79.1,185531,61416,3.3,252515.78,18:00
2023,3,2023-03-01,Prime Video,Música,Tecnologia,Podcast Tech,535432,34.9,354150,65914,2.89,520678.43,12:00
2023,3,2023-03-01,Spotify,Série,Drama,Podcast Tech,521508,19.4,185571,39554,3.96,1267356.93,08:00
2023,3,2023-03-01,Spotify,Podcast,Drama,Top Hits,419976,38.9,409094,155419,3.07,605698.22,18:00
2023,3,2023-03-01,Netflix,Música,Comédia,Filme Solar,1800704,32.5,392041,23694,4.6,1340866.7,21:00
2023,3,2023-03-01,Prime Video,Podcast,Drama,Top Hits,907699,39.3,444129,65479,4.37,4124317.1,08:00
2023,3,2023-03-01,Spotify,Filme,Drama,Série Mistério,944340,56.2,446144,26509,4.29,4849826.83,08:00
2023,3,2023-03-01,Spotify,Podcast,Comédia,Filme Solar,502114,87.2,282653,44356,2.85,911490.47,21:00
2023,3,2023-03-01,Disney+,Série,Tecnologia,Filme Solar,1769408,54.8,403572,81213,1.21,4596651.72,08:00
2023,3,2023-03-01,YouTube Music,Música,Pop,Podcast Tech,1203834,64.0,150605,144273,1.22,2672262.65,12:00
2023,3,2023-03-01,Disney+,Música,Comédia,Filme Solar,1966174,88.5,57015,23758,1.83,3763975.57,12:00
2023,3,2023-03-01,YouTube Music,Música,Ação,Série Mistério,562317,84.9,28651,197284,2.72,4418536.13,12:00
2023,3,2023-03-01,Netflix,Podcast,Drama,Filme Solar,871890,27.2,181844,125573,2.33,4043952.81,21:00
2023,3,2023-03-01,Spotify,Música,Drama,Top Hits,984634,29.1,256796,175406,1.74,3343269.5,18:00
2023,3,2023-03-01,YouTube Music,Série,Drama,Série Mistério,676145,31.5,428608,103967,3.12,3020605.06,12:00
2023,3,2023-03-01,YouTube Music,Filme,Drama,Top Hits,1082364,64.4,189037,77323,3.65,1159262.1,12:00
2023,3,2023-03-01,Netflix,Música,Ação,Série Mistério,1630212,49.4,97038,189707,3.6,170589.59,08:00
2023,3,2023-03-01,YouTube Music,Podcast,Drama,Série Mistério,259151,20.7,322155,122388,3.53,1976125.91,08:00
2023,3,2023-03-01,Netflix,Podcast,Ação,Top Hits,40166,54.0,24024,77065,2.02,4878172.87,08:00
2023,3,2023-03-01,YouTube Music,Filme,Tecnologia,Série Mistério,1083016,21.2,176782,56551,1.18,3266758.43,12:00
2023,3,2023-03-01,Netflix,Música,Pop,Podcast Tech,1646511,83.5,488910,66039,1.84,1625369.23,18:00
2023,3,2023-03-01,YouTube Music,Podcast,Tecnologia,Filme Solar,1756849,23.5,196234,62040,1.61,331543.65,08:00
2023,3,2023-03-01,Disney+,Podcast,Pop,Série Mistério,562271,89.8,257418,136732,1.73,2944386.08,21:00
2023,3,2023-03-01,YouTube Music,Podcast,Ação,Série Mistério,1493745,85.4,478521,160335,3.36,531749.93,12:00
2023,3,2023-03-01,Prime Video,Música,Tecnologia,Série Mistério,1870185,73.7,446119,101609,1.54,3563858.33,18:00
2023,3,2023-03-01,Spotify,Filme,Comédia,Podcast Tech,1369495,16.7,316365,180927,4.24,41493.4,08:00
2023,3,2023-03-01,Spotify,Série,Ação,Série Mistério,328762,53.8,54536,91317,4.26,2034917.38,18:00
2023,3,2023-03-01,Spotify,Série,Tecnologia,Série Mistério,1906119,30.3,120323,53484,4.06,1121617.38,12:00
2023,3,2023-03-01,Prime Video,Música,Tecnologia,Série Mistério,1316575,35.5,402957,95476,3.7,1805604.18,08:00
2023,3,2023-03-01,Disney+,Série,Drama,Filme Solar,1016996,21.1,487197,193580,4.37,4385433.24,18:00
2023,3,2023-03-01,YouTube Music,Filme,Comédia,Filme Solar,864483,45.9,111845,61457,4.63,4742056.65,12:00
2023,3,2023-03-01,Disney+,Música,Ação,Podcast Tech,1704212,7.3,418366,120921,4.84,4726527.13,21:00
2023,4,2023-04-01,Disney+,Música,Tecnologia,Filme Solar,1788224,68.0,79292,140060,4.13,354881.11,18:00
2023,4,2023-04-01,Netflix,Filme,Ação,Top Hits,1699046,18.2,77711,168835,2.99,1691427.62,12:00
2023,4,2023-04-01,Disney+,Podcast,Pop,Série Mistério,1422982,12.5,13092,199775,3.17,1053840.21,08:00
2023,4,2023-04-01,Spotify,Música,Pop,Podcast Tech,833297,76.1,423894,74842,3.44,1390993.41,21:00
2023,4,2023-04-01,Disney+,Música,Ação,Podcast Tech,1251964,12.7,279376,119902,1.32,1806497.34,18:00
2023,4,2023-04-01,Disney+,Série,Ação,Série Mistério,588172,74.4,413932,101758,1.04,3244206.15,08:00
2023,4,2023-04-01,Netflix,Série,Comédia,Filme Solar,1528690,89.5,179273,25081,1.39,4963199.57,18:00
2023,4,2023-04-01,YouTube Music,Música,Tecnologia,Podcast Tech,1744144,42.8,169574,156713,4.18,3385095.21,12:00
2023,4,2023-04-01,Spotify,Série,Drama,Filme Solar,417604,24.4,73503,11523,1.28,3612615.57,08:00
2023,4,2023-04-01,Disney+,Filme,Drama,Filme Solar,1468441,38.3,296040,96315,3.08,3752481.15,12:00
2023,4,2023-04-01,Netflix,Filme,Comédia,Série Mistério,1646872,24.5,297136,97192,3.67,3318097.38,21:00
2023,4,2023-04-01,YouTube Music,Filme,Pop,Série Mistério,1382087,81.1,118494,172301,2.68,4819096.56,12:00
2023,4,2023-04-01,YouTube Music,Música,Drama,Filme Solar,187624,87.3,210850,167763,4.3,3865815.33,21:00
2023,4,2023-04-01,YouTube Music,Série,Tecnologia,Filme Solar,340896,50.5,51623,123225,3.9,2099341.37,08:00
2023,4,2023-04-01,Spotify,Filme,Tecnologia,Série Mistério,52368,50.0,78601,109379,3.57,3190063.19,21:00
2023,4,2023-04-01,Spotify,Série,Drama,Filme Solar,1180600,26.2,251980,128635,1.46,3614034.35,12:00
2023,4,2023-04-01,YouTube Music,Série,Ação,Série Mistério,1622916,75.0,403304,156947,1.82,3229683.84,18:00
2023,4,2023-04-01,YouTube Music,Podcast,Comédia,Top Hits,442613,31.3,446361,110028,4.49,4589481.31,21:00
2023,4,2023-04-01,Netflix,Série,Comédia,Série Mistério,883351,44.4,107926,97770,1.38,2515645.58,18:00
2023,4,2023-04-01,Prime Video,Podcast,Tecnologia,Série Mistério,987736,33.2,109660,147522,1.75,3266293.23,12:00
2023,4,2023-04-01,Disney+,Podcast,Pop,Série Mistério,286566,39.2,302534,159932,1.03,3568754.34,08:00
2023,4,2023-04-01,Disney+,Música,Tecnologia,Série Mistério,660238,30.8,474438,41145,2.9,3810466.92,18:00
2023,4,2023-04-01,Disney+,Música,Drama,Podcast Tech,1727053,38.2,391836,73642,1.02,4765753.89,21:00
2023,4,2023-04-01,Spotify,Podcast,Ação,Série Mistério,503315,10.6,6063,131884,3.53,875430.44,12:00
2023,4,2023-04-01,YouTube Music,Série,Pop,Série Mistério,1184587,16.0,373471,154370,1.69,3934312.26,18:00
2023,4,2023-04-01,Prime Video,Série,Ação,Filme Solar,29174,46.1,282459,139508,1.18,1618281.73,08:00
2023,4,2023-04-01,YouTube Music,Podcast,Comédia,Top Hits,1668983,26.7,220032,188744,4.75,1860907.15,21:00
2023,4,2023-04-01,YouTube Music,Podcast,Drama,Podcast Tech,458940,65.1,237422,157553,3.88,666922.7,12:00
2023,4,2023-04-01,Prime Video,Podcast,Tecnologia,Podcast Tech,908502,67.9,7984,120457,2.92,2869294.83,08:00
2023,4,2023-04-01,YouTube Music,Podcast,Tecnologia,Filme Solar,681514,54.3,417451,123730,1.41,987642.7,21:00
2023,4,2023-04-01,Prime Video,Música,Drama,Podcast Tech,821738,7.4,24267,90787,1.94,2137095.97,12:00
2023,4,2023-04-01,YouTube Music,Filme,Drama,Top Hits,339429,47.3,436420,81135,2.11,1418054.07,12:00
2023,4,2023-04-01,Netflix,Série,Tecnologia,Série Mistério,1577505,76.5,405637,18555,1.71,3191639.82,18:00
2023,4,2023-04-01,Prime Video,Filme,Ação,Podcast Tech,178853,39.9,292626,97628,3.52,1999844.43,08:00
2023,4,2023-04-01,Prime Video,Série,Drama,Podcast Tech,1621645,25.8,360018,157417,2.27,3262952.03,18:00
2023,4,2023-04-01,Netflix,Música,Tecnologia,Série Mistério,1387953,37.1,273531,131029,4.22,4972273.15,21:00
2023,4,2023-04-01,Disney+,Podcast,Drama,Filme Solar,1063417,84.2,171402,80322,3.06,2441544.66,18:00
2023,5,2023-05-01,YouTube Music,Filme,Comédia,Série Mistério,430323,32.7,126091,154793,1.7,2564704.08,18:00
2023,5,2023-05-01,Prime Video,Música,Ação,Série Mistério,1801961,47.5,281128,169554,2.26,2621652.17,18:00
2023,5,2023-05-01,Disney+,Música,Ação,Podcast Tech,251129,23.6,175588,173085,1.69,1302032.15,08:00
